entity;code;year;all_death;neoplasms;ratio;death_rate;gdp;population;sales_of_cigarettes_per_adult_per_day;annual_co2_emissions_tonnes
United States;USA;2004;2322785;609433;0.262371679;151.6358503;52994.55196;292354663;4.699999809;6106620735
United States;USA;2005;2352254;615940;0.261850974;150.1835404;54353.06858;294993509;4.5;6132005704
United States;USA;2006;2349965;620516;0.264053294;148.4121326;55368.35972;297758977;4.5;6052236286
United States;USA;2007;2348449;625940;0.266533359;146.502025;55873.24474;300608425;4.199999809;6130983563
United States;USA;2008;2369141;637146;0.26893545;145.705174;55271.65747;303486022;4;5932775281
United States;USA;2009;2372152;644331;0.271622982;144.2462912;53399.36563;306307565;3.700000048;5495394958
United States;USA;2010;2380927;648290;0.272284703;141.6773731;54315.91248;309011469;3.599999905;5701075808
United States;USA;2011;2424621;659516;0.272007873;140.9740166;54758.83327;311584051;3.5;5570706560
United States;USA;2012;2455682;668318;0.272151687;139.5372712;55581.41384;314043885;3.5;5366730281
United States;USA;2013;2496927;678428;0.27170518;138.2320462;56214.42868;316400539;3.299999952;5519612557
United States;USA;2014;2540698;689157;0.271247114;137.3065662;57213.26784;318673422;3.200000048;5568759258
